"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"68524",46,57596,77951,337,72,3,14.54,48,0.7,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"95841",46,66156,65004,335,104,1,23.81,60,0.68,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"11402",25,88669,175260,654,13,1,6.23,36,0.29,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"111866",21,74854,184195,825,26,3,2.59,48,0.16,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"14979",33,15689,184849,747,115,1,10.46,12,0.12,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"16842",28,145570,50794,653,114,1,21.52,48,0.89,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"247360",37,132941,79194,736,82,4,17.53,48,0.4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"18506",20,100979,53780,658,12,3,9.84,36,0.76,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"76701",24,65347,103989,322,3,4,4.51,24,0.67,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"84493",25,92726,214092,846,104,3,5.63,12,0.75,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"182365",36,93238,101460,463,115,4,14.62,48,0.85,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"45538",48,129673,245544,776,116,2,10.73,48,0.62,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"91745",47,124572,198399,450,59,3,10.17,36,0.81,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"231184",69,23026,30265,777,65,4,3.68,60,0.77,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"63918",34,120592,244683,478,12,3,22.55,24,0.76,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"91616",36,101146,193823,518,46,4,23.1,36,0.49,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"57960",50,31429,91429,795,99,2,11.31,36,0.27,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"60067",22,85066,79925,508,74,4,10.98,36,0.11,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"124808",52,17140,58826,432,88,4,4.01,12,0.37,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"202705",41,115967,133830,582,93,2,6.41,36,0.53,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"15896",46,63524,249910,677,94,3,5.29,60,0.37,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"22139",26,148056,177971,456,77,3,16.02,36,0.22,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"142730",53,132479,129397,796,118,2,17.84,36,0.41,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"136641",46,69875,41522,769,59,4,14.63,24,0.14,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"81575",52,74164,212722,420,41,1,17.31,48,0.71,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"188745",26,40578,170381,568,25,2,9.06,36,0.38,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"252871",40,120603,175084,535,42,3,11.19,12,0.79,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"98269",24,111620,12293,465,98,4,7.65,48,0.79,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"39653",32,119084,31430,525,96,4,10.98,48,0.3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"211506",18,44108,156870,317,27,3,14.34,24,0.42,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"251898",49,92495,33834,473,113,1,17.15,48,0.16,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"200405",31,120924,92459,656,95,1,2.01,60,0.79,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"154282",24,81702,46271,710,39,1,2.65,36,0.52,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"101153",48,38443,10323,418,17,2,24.38,48,0.41,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"94530",55,60477,22648,485,78,3,11.13,60,0.73,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"87687",53,45481,45369,502,35,1,10.95,24,0.66,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"28109",23,105792,180502,826,20,3,24.33,24,0.59,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"232172",27,19494,154075,673,4,2,20.66,48,0.56,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"172363",43,117206,105925,684,26,2,10.87,36,0.17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"33260",19,16867,118636,389,20,2,13.72,60,0.34,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"189830",63,48863,138544,576,47,1,16.27,24,0.14,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"80550",26,21440,180660,452,46,1,5.31,24,0.46,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"86692",35,86145,49910,378,38,4,20.41,12,0.68,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4816",52,68187,52104,477,61,1,18.56,48,0.49,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"43063",59,137177,165614,522,79,1,10.65,12,0.57,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"154199",23,62583,187294,527,66,4,23,60,0.33,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"57768",47,71119,103603,704,34,1,15.08,60,0.71,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"227736",63,69999,174426,771,111,3,11.2,36,0.73,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"231580",20,15984,222769,800,49,2,23.4,60,0.87,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"89919",53,109051,165585,790,74,2,14.18,36,0.49,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"88135",60,36894,83331,568,81,4,4.81,12,0.42,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"89725",20,144095,82761,660,69,3,22.26,36,0.45,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"31695",42,37444,31583,794,7,2,15.86,48,0.3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"218329",69,16298,83427,703,86,2,3.02,36,0.18,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"206178",68,110751,249674,529,46,2,4.54,24,0.82,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"213148",61,22017,18390,544,31,3,10.86,24,0.47,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"214889",66,106830,112532,419,89,3,7.1,60,0.84,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"200623",26,96101,12241,537,11,1,6.82,48,0.81,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"115789",53,45797,107476,599,22,3,18.16,60,0.51,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"206804",38,128211,230423,655,14,4,7.18,36,0.59,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"102128",59,58782,53886,795,75,3,8.14,60,0.74,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"45113",69,72564,130458,608,42,4,3.8,60,0.75,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"122303",19,93132,101739,472,48,2,11.23,60,0.6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"64412",42,109402,190797,717,114,1,6.34,12,0.15,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"92375",40,50410,28486,833,83,3,14.21,12,0.85,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"164729",33,127289,201492,525,46,4,6.24,12,0.27,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"40580",34,98033,195323,514,40,2,17.38,12,0.61,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"115160",65,80024,128133,612,25,4,22.64,36,0.16,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"2926",24,124060,33929,461,90,4,12.39,60,0.2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"241530",69,144021,243005,737,79,1,4.05,48,0.61,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"13042",25,143916,177219,487,108,4,5.03,12,0.84,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"98987",32,74566,130395,543,3,1,14.59,48,0.3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"24355",53,60436,167688,409,13,3,3.62,12,0.54,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"193497",66,16525,30282,400,108,3,19.63,12,0.48,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"202547",29,114655,8917,482,99,1,7.81,48,0.78,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"252042",63,86844,27054,812,53,2,7.85,36,0.43,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"229428",45,110413,58595,493,9,3,20.26,48,0.74,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"89878",22,24100,33892,744,17,3,12.29,48,0.29,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"176825",25,82466,120761,507,40,3,18.24,12,0.11,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"104792",50,120220,188842,636,10,4,23.81,36,0.43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"244762",69,59309,198470,392,119,1,11.7,36,0.47,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"38489",68,132092,163222,466,91,4,4.91,24,0.54,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"98197",26,96937,29123,575,13,4,19.81,24,0.66,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"202245",65,44847,28574,822,4,4,15.84,60,0.55,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"251210",56,119677,138117,526,39,2,11.88,24,0.14,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"248041",50,99158,15830,376,73,3,12.93,12,0.34,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"63433",63,21294,36745,498,73,4,9.22,12,0.82,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"93438",65,148933,196718,569,108,3,19.71,60,0.86,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"98299",26,60321,185485,553,92,3,10.55,60,0.56,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"43891",54,145288,64662,781,74,4,10.92,60,0.42,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"22326",57,134278,184732,817,20,3,3.01,48,0.47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"109906",28,103844,195840,677,53,4,17.41,36,0.48,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"180495",22,140092,115596,375,97,3,11.59,36,0.13,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"213677",66,65788,66076,817,33,1,23.18,24,0.75,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"21533",31,119089,235529,678,93,4,7.29,48,0.27,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"47432",39,122228,152177,643,114,3,12.82,48,0.83,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"246934",21,112596,182251,439,97,3,17.69,48,0.12,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"192880",20,44912,56467,631,50,3,10.82,36,0.83,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"185159",27,105158,204211,624,70,3,6.74,24,0.58,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"73360",26,89729,226499,506,116,3,5.54,12,0.19,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"123745",47,30982,94133,650,26,4,18.87,36,0.16,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"236442",64,24127,236480,771,46,1,10.03,60,0.56,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"64019",53,125405,107128,589,111,2,20.3,48,0.3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"50517",33,23679,9951,717,35,2,6.61,24,0.73,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"196012",53,137319,45014,616,16,1,4.99,12,0.77,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"105902",44,139890,208071,486,117,3,2.05,36,0.43,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"17197",43,25657,103273,812,107,2,24.14,24,0.89,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"241646",51,99308,79493,695,100,2,23.18,36,0.66,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"148060",59,119837,73868,545,17,2,15.64,24,0.78,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"28623",46,53048,56830,791,66,3,7.99,12,0.3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
"58860",35,56498,17646,623,74,1,19.64,12,0.89,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"27816",54,61818,126746,611,67,2,16.45,36,0.54,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"1550",64,113568,181519,329,31,1,21.89,48,0.11,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"28739",42,103922,70131,467,31,1,20.8,48,0.62,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"190773",56,141651,233087,569,117,1,7.25,60,0.3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"231086",29,63017,180547,515,80,1,16.16,48,0.4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"212347",49,142119,121522,490,47,2,20.68,24,0.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"28489",69,62202,147669,301,50,3,16.32,24,0.73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"55028",58,23227,147129,719,112,3,19.5,36,0.67,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"132596",37,128753,242260,468,35,1,7.08,36,0.16,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"101674",19,111089,103222,736,26,4,10.46,24,0.24,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"227284",33,76986,130509,658,41,4,12.7,36,0.32,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"179968",50,66232,221552,804,94,3,18.1,36,0.17,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"74151",42,42184,167347,632,112,2,17.56,36,0.61,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"125206",22,42397,198470,456,68,2,16.64,48,0.13,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"16988",66,99683,71303,502,106,4,23.25,36,0.28,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"211419",43,139035,160683,639,19,2,8.2,60,0.25,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"97359",25,112789,238567,423,55,3,18.95,24,0.82,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"62860",61,59017,112442,662,14,3,4.48,48,0.85,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"42975",38,71171,89928,621,118,1,20.35,12,0.31,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"169654",26,134206,149826,611,56,1,12.13,12,0.41,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"133535",22,108157,195647,565,46,4,19.56,12,0.37,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"142982",20,32931,189383,508,1,2,4.26,24,0.69,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"213043",30,45583,155761,398,35,3,17.04,48,0.78,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"248188",41,29689,245456,499,22,4,5.68,48,0.35,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"113409",27,71766,161068,670,101,4,3.73,60,0.74,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"239651",68,148809,157970,672,73,1,4.96,12,0.58,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"88356",23,31478,187853,722,12,1,5.85,36,0.82,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"11689",43,114209,241356,598,16,3,19.28,60,0.48,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"54570",42,53971,29269,504,93,3,16.51,48,0.47,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"160011",51,70557,199932,454,113,1,11.32,36,0.79,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"5496",48,103896,194092,382,115,4,19.37,24,0.65,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"50279",27,21582,26567,413,38,1,14.13,12,0.19,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"60760",56,47896,76553,336,16,4,6.34,36,0.84,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"92034",43,114212,194280,740,30,2,13.83,36,0.15,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"201419",65,37730,32083,618,92,1,13.98,48,0.46,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"136549",23,47081,163744,593,116,4,4.77,48,0.73,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"205322",44,90723,223585,682,70,2,4.18,12,0.13,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"167947",44,36861,139420,517,4,3,9.47,36,0.56,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"33411",47,107919,96670,626,57,4,11.26,48,0.66,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"138771",33,65679,213300,813,2,3,15.31,12,0.15,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"210074",36,53350,220261,357,8,4,23.54,60,0.11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"183335",43,83487,100854,777,97,4,22.22,36,0.78,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"132635",24,138911,86496,840,50,1,6.67,12,0.3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"114250",61,61729,150812,613,46,3,22.24,12,0.24,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"120713",52,73377,109557,481,29,1,6.38,36,0.35,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"167294",58,81039,206114,388,25,2,4.04,12,0.28,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"19269",37,53590,182878,451,60,3,18.27,48,0.11,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"54150",55,117695,111623,340,92,3,10.05,48,0.51,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"159782",19,50722,36652,444,14,4,22.41,36,0.71,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"173475",67,102201,120027,409,80,3,13.65,12,0.51,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"6451",53,121110,72587,417,119,4,4.63,36,0.75,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"160497",56,38917,192506,766,34,3,7.94,48,0.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"204146",69,55760,18120,478,84,3,4.4,12,0.25,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"114383",31,27971,78429,669,70,4,21.12,60,0.75,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"218484",50,145375,57846,783,25,2,20.29,36,0.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"227489",60,42982,32321,343,61,4,2.03,48,0.34,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"90901",30,115496,240010,467,2,2,20.15,36,0.75,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"91715",68,21048,194386,347,109,2,2.34,24,0.39,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"70585",47,73329,228039,808,107,4,12.67,60,0.71,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"165449",43,67238,10570,745,96,4,22.79,36,0.87,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"212771",57,76696,193192,630,75,1,14.7,36,0.31,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"144557",58,85717,224067,583,115,1,13.88,12,0.79,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"193166",25,108802,35050,424,41,2,15.26,36,0.2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"183389",54,53499,246805,746,79,2,10.16,36,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
"170925",61,42735,237709,795,47,4,10.85,60,0.54,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"174315",66,133710,59374,365,46,3,18.97,24,0.18,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"225204",57,59509,26973,390,22,2,8.41,60,0.51,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"72326",29,147048,214602,711,50,2,18.85,60,0.15,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"34182",21,99639,181660,524,43,4,5.03,48,0.28,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"193136",40,139203,131820,728,63,3,23.47,12,0.29,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"44167",24,77875,86882,305,76,2,16.27,24,0.16,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"68353",66,32162,7608,617,43,3,17.19,60,0.75,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"247484",19,60967,200061,647,73,3,11.05,24,0.12,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"189497",67,56375,108585,468,16,1,14.19,60,0.45,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"13175",68,130068,242469,824,49,3,2.55,36,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"34945",54,60314,27548,321,114,3,9.62,36,0.79,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"197949",44,148179,171012,375,94,4,23.28,24,0.39,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
"149503",26,29659,243844,637,38,3,2.71,24,0.59,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"226555",39,103232,146997,558,41,2,3.3,12,0.26,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"158610",24,115127,101625,839,42,2,11.77,60,0.75,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"244732",34,107859,62633,704,57,4,5.68,36,0.61,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"78092",50,106534,183890,377,82,4,2.45,60,0.38,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"252982",25,95211,181392,547,3,2,23.1,60,0.58,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"126870",64,34226,112561,519,82,4,19.03,60,0.43,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"193382",50,102404,148638,493,53,1,15.28,60,0.86,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"223413",32,26946,75165,687,10,1,24.97,48,0.51,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"94708",49,102120,49019,612,32,4,21.12,12,0.83,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
"213331",30,26640,101812,499,93,2,4.7,60,0.53,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"58954",56,82344,43649,785,91,2,18.59,12,0.39,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"153140",64,121261,162772,738,43,1,18.47,60,0.56,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"217582",21,30626,9468,551,53,3,21.42,60,0.76,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
